,source,target,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
316,Pericyte_1,damaged_CM,Ligand,Receptor,NCAM1,CACNA1C,9.578404
317,Myofib,damaged_CM,Ligand,Receptor,NCAM1,CACNA1C,9.577443
318,Monocytes,damaged_CM,Ligand,Receptor,NCAM1,CACNA1C,9.570102
319,Adipo,damaged_CM,Ligand,Receptor,NCAM1,CACNA1C,9.569109
320,Fib_3,damaged_CM,Ligand,Receptor,NCAM1,CACNA1C,9.568568
321,LYVE_PLTP_Macrophages,damaged_CM,Ligand,Receptor,NCAM1,CACNA1C,9.565572
322,damaged_CM,damaged_CM,Ligand,Receptor,CALM1,CACNA1C,9.564772
323,Endocardial_Endo,damaged_CM,Ligand,Receptor,NCAM1,CACNA1C,9.56149
324,vCM_3,damaged_CM,Ligand,Receptor,CALM2,CACNA1C,9.5592165
325,Mast,damaged_CM,Ligand,Receptor,NCAM1,CACNA1C,9.555531
326,vSMCs_2,damaged_CM,Ligand,Receptor,CALM2,CACNA1C,9.553236
327,Capillary_Endo,damaged_CM,Ligand,Receptor,NCAM1,CACNA1C,9.547163
328,Venous_Endo,damaged_CM,Ligand,Receptor,NCAM1,CACNA1C,9.542084
329,CCL18_Macrophages,damaged_CM,Ligand,Receptor,NCAM1,CACNA1C,9.537941
330,CD4,damaged_CM,Ligand,Receptor,NCAM1,CACNA1C,9.5366
331,prolif,damaged_CM,Ligand,Receptor,CALM2,CACNA1C,9.536568
332,CD8,damaged_CM,Ligand,Receptor,CALM1,CACNA1C,9.534569
333,perivascular_fibroblasts,damaged_CM,Ligand,Receptor,CALM2,CACNA1C,9.533395
334,Arterial_Endo,damaged_CM,Ligand,Receptor,NCAM1,CACNA1C,9.529507
335,LYVE_FOLR_Macrophages,damaged_CM,Ligand,Receptor,CALM2,CACNA1C,9.52755
336,Fib_0,damaged_CM,Ligand,Receptor,CALM2,CACNA1C,9.525124
337,SPP1_Macrophages,damaged_CM,Ligand,Receptor,NCAM1,CACNA1C,9.52446
338,Adipo,damaged_CM,Ligand,Receptor,CALM1,CACNA1C,9.52149
339,vSMCs_1,damaged_CM,Ligand,Receptor,CALM2,CACNA1C,9.5187435
340,vCM_3,damaged_CM,Ligand,Receptor,CALM1,CACNA1C,9.516963
341,perivascular_fibroblasts,damaged_CM,Ligand,Receptor,CALM1,CACNA1C,9.516728
342,CCL18_Macrophages,damaged_CM,Ligand,Receptor,CALM2,CACNA1C,9.515718
343,SPP1_Macrophages,damaged_CM,Ligand,Receptor,CALM1,CACNA1C,9.515707
344,prolif,damaged_CM,Ligand,Receptor,CALM1,CACNA1C,9.515205
345,CD4,damaged_CM,Ligand,Receptor,CALM1,CACNA1C,9.514164
346,Adipo,damaged_CM,Ligand,Receptor,CALM2,CACNA1C,9.513554
347,NK_T,damaged_CM,Ligand,Receptor,CALM2,CACNA1C,9.512562
348,Pericyte_2,damaged_CM,Ligand,Receptor,CALM1,CACNA1C,9.512562
349,Pericyte_1,damaged_CM,Ligand,Receptor,CALM2,CACNA1C,9.510222
350,NK,damaged_CM,Ligand,Receptor,CALM1,CACNA1C,9.509384
351,Lymphatic_Endo,damaged_CM,Ligand,Receptor,CALM1,CACNA1C,9.509273
352,LYVE_PLTP_Macrophages,damaged_CM,Ligand,Receptor,CALM2,CACNA1C,9.509172
353,Myofib,damaged_CM,Ligand,Receptor,CALM2,CACNA1C,9.50723
354,Venous_Endo,damaged_CM,Ligand,Receptor,CALM2,CACNA1C,9.506272
355,Capillary_Endo,damaged_CM,Ligand,Receptor,CALM1,CACNA1C,9.506101
356,Fib_0,damaged_CM,Ligand,Receptor,CALM1,CACNA1C,9.505617
357,SPP1_Macrophages,damaged_CM,Ligand,Receptor,CALM2,CACNA1C,9.504766
358,Mast,damaged_CM,Ligand,Receptor,CALM2,CACNA1C,9.504749
359,Mast,damaged_CM,Ligand,Receptor,CALM1,CACNA1C,9.504749
360,Monocytes,damaged_CM,Ligand,Receptor,CALM2,CACNA1C,9.504625
361,intermediate_CM,damaged_CM,Ligand,Receptor,LAMA2,ITGA7_ITGB1,8.584545
362,intermediate_CM,intermediate_CM,Ligand,Receptor,LAMA2,ITGA7_ITGB1,8.520053
363,intermediate_CM,perivascular_fibroblasts,Ligand,Receptor,LAMA2,ITGA1,8.497342
364,intermediate_CM,vCM_4,Ligand,Receptor,LAMA2,ITGA7_ITGB1,8.476231
365,intermediate_CM,vCM_4,Ligand,Receptor,LAMA2,ITGA9_ITGB1,8.402898
366,healthy_CM,intermediate_CM,Ligand,Receptor,FGF12,FGFR1,8.382835
367,intermediate_CM,intermediate_CM,Ligand,Receptor,LAMA2,ITGA9_ITGB1,8.322861
368,intermediate_CM,Pericyte_1,Ligand,Receptor,LAMA2,ITGA1,8.28944
369,intermediate_CM,healthy_CM,Ligand,Receptor,LAMA2,ITGA7_ITGB1,8.268648
370,intermediate_CM,healthy_CM,Ligand,Receptor,LAMA2,ITGA9_ITGB1,8.268648
371,healthy_CM,damaged_CM,Ligand,Receptor,FGF12,FGFR1,8.265314
372,intermediate_CM,CD8,Ligand,Receptor,LAMA2,CD44,8.258766
373,healthy_CM,Fib_0,Ligand,Receptor,FGF12,FGFR1,8.2528925
374,intermediate_CM,vSMCs_2,Ligand,Receptor,LAMA2,ITGA1,8.2409935
375,intermediate_CM,Pericyte_2,Ligand,Receptor,LAMA2,ITGA1,8.211231
376,intermediate_CM,damaged_CM,Ligand,Receptor,LAMA2,ITGA3_ITGB1,8.1945305
377,healthy_CM,healthy_CM,Ligand,Receptor,FGF12,FGFR1,8.185232
378,healthy_CM,perivascular_fibroblasts,Ligand,Receptor,FGF12,FGFR1,8.175425
379,intermediate_CM,SPP1_Macrophages,Ligand,Receptor,LAMA2,CD44,8.159536
380,healthy_CM,vCM_4,Ligand,Receptor,FGF12,FGFR1,8.158202
381,intermediate_CM,vSMCs_1,Ligand,Receptor,LAMA2,ITGA1,8.149418
382,intermediate_CM,NK_T,Ligand,Receptor,LAMA2,CD44,8.148731
383,intermediate_CM,perivascular_fibroblasts,Ligand,Receptor,LAMA2,ITGA7_ITGB1,8.147343
384,intermediate_CM,Capillary_Endo,Ligand,Receptor,LAMA2,ITGA1,8.1299515
385,intermediate_CM,intermediate_CM,Ligand,Receptor,LAMA2,DAG1,8.127675
386,intermediate_CM,Mast,Ligand,Receptor,LAMA2,CD44,8.117481
387,intermediate_CM,vCM_4,Ligand,Receptor,LAMA2,ITGA3_ITGB1,8.116231
388,intermediate_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,LAMA2,CD44,8.099246
389,intermediate_CM,damaged_CM,Ligand,Receptor,LAMA2,DAG1,8.097365
390,healthy_CM,vCM_3,Ligand,Receptor,FGF12,FGFR1,8.095573
391,healthy_CM,Adipo,Ligand,Receptor,FGF12,FGFR1,8.093282
392,intermediate_CM,vCM_4,Ligand,Receptor,LAMA2,DAG1,8.092897
393,intermediate_CM,CCL18_Macrophages,Ligand,Receptor,LAMA2,CD44,8.090776
394,intermediate_CM,damaged_CM,Ligand,Receptor,LAMA2,ITGA9_ITGB1,8.089268
395,healthy_CM,Fib_SCARA5,Ligand,Receptor,FGF12,FGFR1,8.087378
396,intermediate_CM,healthy_CM,Ligand,Receptor,LAMA2,DAG1,8.082165
397,intermediate_CM,perivascular_fibroblasts,Ligand,Receptor,LAMA2,CD44,8.069565
398,intermediate_CM,CD4,Ligand,Receptor,LAMA2,CD44,8.063795
399,healthy_CM,Myofib,Ligand,Receptor,FGF12,FGFR1,8.063147
400,intermediate_CM,intermediate_CM,Ligand,Receptor,LAMA2,ITGA3_ITGB1,8.054146
401,intermediate_CM,LYVE_FOLR_Macrophages,Ligand,Receptor,LAMA2,CD44,8.051565
402,intermediate_CM,Fib_0,Ligand,Receptor,LAMA2,CD44,8.048823
403,healthy_CM,vSMCs_1,Ligand,Receptor,FGF12,FGFR1,8.048715
404,intermediate_CM,vCM_3,Ligand,Receptor,LAMA2,ITGA7_ITGB1,8.047499
405,intermediate_CM,vCM_3,Ligand,Receptor,LAMA2,ITGA9_ITGB1,8.047499
406,healthy_CM,vSMCs_2,Ligand,Receptor,FGF12,FGFR1,8.045663
407,intermediate_CM,Pericyte_1,Ligand,Receptor,LAMA2,ITGA7_ITGB1,8.035429
408,vCM_4,damaged_CM,Ligand,Receptor,LAMA2,ITGA7_ITGB1,8.031653
409,intermediate_CM,NK,Ligand,Receptor,LAMA2,CD44,8.031146
410,intermediate_CM,Lymphatic_Endo,Ligand,Receptor,LAMA2,ITGA9_ITGB1,8.030968
411,healthy_CM,Fib_3,Ligand,Receptor,FGF12,FGFR1,8.027986
412,healthy_CM,Venous_Endo,Ligand,Receptor,FGF12,FGFR1,8.024062
413,intermediate_CM,Pericyte_2,Ligand,Receptor,LAMA2,ITGA7_ITGB1,8.023731
414,intermediate_CM,Monocytes,Ligand,Receptor,LAMA2,CD44,8.021748
415,intermediate_CM,Venous_Endo,Ligand,Receptor,LAMA2,ITGA6_ITGB1,8.018008
416,intermediate_CM,vSMCs_1,Ligand,Receptor,LAMA2,ITGA7_ITGB1,8.0175495
417,intermediate_CM,intermediate_CM,Ligand,Receptor,SORBS1,INSR,8.016706
418,healthy_CM,Capillary_Endo,Ligand,Receptor,FGF12,FGFR1,8.013709
419,intermediate_CM,Adipo,Ligand,Receptor,LAMA2,ITGA7_ITGB1,8.010835
420,healthy_CM,prolif,Ligand,Receptor,FGF12,FGFR1,8.010563
421,intermediate_CM,Lymphatic_Endo,Ligand,Receptor,LAMA2,ITGA1,8.008599
422,intermediate_CM,perivascular_fibroblasts,Ligand,Receptor,LAMA2,ITGA9_ITGB1,8.008453
423,healthy_CM,Lymphatic_Endo,Ligand,Receptor,FGF12,FGFR1,8.008027
424,intermediate_CM,Arterial_Endo,Ligand,Receptor,LAMA2,ITGA1,8.007101
425,intermediate_CM,vCM_4,Ligand,Receptor,LAMA2,ITGA1,8.006231
426,intermediate_CM,healthy_CM,Ligand,Receptor,LAMA2,ITGA3_ITGB1,8.005193
427,intermediate_CM,prolif,Ligand,Receptor,LAMA2,CD44,7.9976106
428,healthy_CM,Arterial_Endo,Ligand,Receptor,FGF12,FGFR1,7.995752
429,healthy_CM,Endocardial_Endo,Ligand,Receptor,FGF12,FGFR1,7.990583
430,intermediate_CM,Venous_Endo,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.990356
431,healthy_CM,LYVE_FOLR_Macrophages,Ligand,Receptor,FGF12,FGFR1,7.98867
432,healthy_CM,NK_T,Ligand,Receptor,FGF12,FGFR1,7.988619
433,intermediate_CM,Fib_SCARA5,Ligand,Receptor,LAMA2,CD44,7.987799
434,intermediate_CM,Myofib,Ligand,Receptor,LAMA2,CD44,7.984867
435,intermediate_CM,Arterial_Endo,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.979989
436,healthy_CM,CCL18_Macrophages,Ligand,Receptor,FGF12,FGFR1,7.9797173
437,intermediate_CM,vSMCs_2,Ligand,Receptor,LAMA2,ITGA7_ITGB1,7.9790883
438,intermediate_CM,Lymphatic_Endo,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.975705
439,intermediate_CM,Endocardial_Endo,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.971946
440,intermediate_CM,Endocardial_Endo,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.971946
441,healthy_CM,SPP1_Macrophages,Ligand,Receptor,FGF12,FGFR1,7.971455
442,intermediate_CM,vCM_4,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.9695644
443,healthy_CM,Pericyte_1,Ligand,Receptor,FGF12,FGFR1,7.968398
444,vCM_4,intermediate_CM,Ligand,Receptor,LAMA2,ITGA7_ITGB1,7.967162
445,intermediate_CM,Fib_0,Ligand,Receptor,LAMA2,ITGA1,7.9663544
446,intermediate_CM,CD4,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.9644365
447,intermediate_CM,vSMCs_1,Ligand,Receptor,LAMA2,ITGA3_ITGB1,7.962605
448,intermediate_CM,Pericyte_2,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.961231
449,intermediate_CM,Pericyte_1,Ligand,Receptor,LAMA2,CD44,7.9592257
450,intermediate_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.9582486
451,intermediate_CM,prolif,Ligand,Receptor,LAMA2,ITGA1,7.958059
452,healthy_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,FGF12,FGFR1,7.956691
453,intermediate_CM,LYVE_FOLR_Macrophages,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.9561334
454,intermediate_CM,vSMCs_2,Ligand,Receptor,LAMA2,CD44,7.955279
455,intermediate_CM,Venous_Endo,Ligand,Receptor,LAMA2,ITGA1,7.951825
456,healthy_CM,Monocytes,Ligand,Receptor,FGF12,FGFR1,7.9514165
457,intermediate_CM,vCM_3,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.9489074
458,intermediate_CM,Arterial_Endo,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.947833
459,intermediate_CM,Fib_0,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.947342
460,intermediate_CM,Capillary_Endo,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.947342
461,intermediate_CM,Capillary_Endo,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.947342
462,intermediate_CM,intermediate_CM,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.9471936
463,intermediate_CM,healthy_CM,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.945743
464,vCM_4,perivascular_fibroblasts,Ligand,Receptor,LAMA2,ITGA1,7.9444513
465,intermediate_CM,vSMCs_2,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.939406
466,intermediate_CM,vCM_3,Ligand,Receptor,LAMA2,DAG1,7.938344
467,intermediate_CM,Lymphatic_Endo,Ligand,Receptor,LAMA2,CD44,7.936231
468,intermediate_CM,CD8,Ligand,Receptor,LAMA2,ITGA1,7.9348226
469,intermediate_CM,damaged_CM,Ligand,Receptor,LAMA2,ITGA1,7.934072
470,intermediate_CM,Endocardial_Endo,Ligand,Receptor,LAMA2,ITGA1,7.933374
471,intermediate_CM,Monocytes,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.9314694
472,intermediate_CM,damaged_CM,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.930023
473,intermediate_CM,NK_T,Ligand,Receptor,LAMA2,ITGA1,7.929981
474,intermediate_CM,perivascular_fibroblasts,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.927898
475,intermediate_CM,vCM_3,Ligand,Receptor,LAMA2,ITGA1,7.924259
476,intermediate_CM,vSMCs_2,Ligand,Receptor,LAMA2,ITGA3_ITGB1,7.923533
477,vCM_4,vCM_4,Ligand,Receptor,LAMA2,ITGA7_ITGB1,7.92334
478,intermediate_CM,Myofib,Ligand,Receptor,LAMA2,ITGA1,7.921543
479,intermediate_CM,vSMCs_1,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.9213963
480,intermediate_CM,intermediate_CM,Ligand,Receptor,LAMA2,ITGA1,7.917782
481,intermediate_CM,vSMCs_1,Ligand,Receptor,LAMA2,DAG1,7.9159017
482,intermediate_CM,Adipo,Ligand,Receptor,LAMA2,ITGA1,7.9155965
483,intermediate_CM,healthy_CM,Ligand,Receptor,LAMA2,ITGA1,7.914454
484,intermediate_CM,CCL18_Macrophages,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.914009
485,intermediate_CM,perivascular_fibroblasts,Ligand,Receptor,LAMA2,DAG1,7.911231
486,intermediate_CM,prolif,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.910893
487,intermediate_CM,prolif,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.91047
488,intermediate_CM,damaged_CM,Ligand,Receptor,LAMA2,CD44,7.9097805
489,intermediate_CM,Adipo,Ligand,Receptor,LAMA2,CD44,7.90766
490,intermediate_CM,Venous_Endo,Ligand,Receptor,LAMA2,CD44,7.906947
491,intermediate_CM,vCM_3,Ligand,Receptor,LAMA2,ITGA3_ITGB1,7.906654
492,intermediate_CM,Mast,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.9065437
493,intermediate_CM,intermediate_CM,Ligand,Receptor,LAMA2,CD44,7.901739
494,intermediate_CM,Fib_SCARA5,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.901562
495,intermediate_CM,SPP1_Macrophages,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.9007826
496,intermediate_CM,Fib_SCARA5,Ligand,Receptor,LAMA2,ITGA1,7.900691
497,intermediate_CM,Adipo,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.8997235
498,intermediate_CM,Fib_0,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.8994412
499,intermediate_CM,Endocardial_Endo,Ligand,Receptor,LAMA2,CD44,7.8990884
500,intermediate_CM,NK_T,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.898731
501,intermediate_CM,Pericyte_2,Ligand,Receptor,LAMA2,ITGAV_ITGB8,7.898731
502,intermediate_CM,Pericyte_2,Ligand,Receptor,LAMA2,DAG1,7.898731
503,intermediate_CM,Myofib,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.8958907
504,intermediate_CM,healthy_CM,Ligand,Receptor,LAMA2,CD44,7.8956804
505,intermediate_CM,perivascular_fibroblasts,Ligand,Receptor,LAMA2,RPSA,7.8945646
506,intermediate_CM,Fib_0,Ligand,Receptor,LAMA2,ITGA7_ITGB1,7.893268
507,damaged_CM,vSMCs_2,Ligand,Receptor,NCAM1,CACNA1C,7.8640065
508,vCM_4,vCM_4,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.8500066
509,vCM_4,intermediate_CM,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.76997
510,vCM_4,Pericyte_1,Ligand,Receptor,LAMA2,ITGA1,7.736549
511,vCM_4,healthy_CM,Ligand,Receptor,LAMA2,ITGA7_ITGB1,7.715757
512,vCM_4,healthy_CM,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.715757
513,healthy_CM,intermediate_CM,Ligand,Receptor,SORBS1,INSR,7.7149644
514,vCM_4,CD8,Ligand,Receptor,LAMA2,CD44,7.7058754
515,vCM_4,vSMCs_2,Ligand,Receptor,LAMA2,ITGA1,7.688102
516,intermediate_CM,vCM_4,Ligand,Receptor,SORBS1,INSR,7.6625648
517,vCM_4,Pericyte_2,Ligand,Receptor,LAMA2,ITGA1,7.65834
518,vCM_4,damaged_CM,Ligand,Receptor,LAMA2,ITGA3_ITGB1,7.641639
519,intermediate_CM,damaged_CM,Ligand,Receptor,SORBS1,INSR,7.625183
520,vCM_4,SPP1_Macrophages,Ligand,Receptor,LAMA2,CD44,7.606645
521,vCM_4,vSMCs_1,Ligand,Receptor,LAMA2,ITGA1,7.596527
522,vCM_4,NK_T,Ligand,Receptor,LAMA2,CD44,7.59584
523,vCM_4,perivascular_fibroblasts,Ligand,Receptor,LAMA2,ITGA7_ITGB1,7.5944514
524,damaged_CM,vCM_3,Ligand,Receptor,NCAM1,CACNA1C,7.5841045
525,vCM_4,Capillary_Endo,Ligand,Receptor,LAMA2,ITGA1,7.57706
526,vCM_4,intermediate_CM,Ligand,Receptor,LAMA2,DAG1,7.574784
527,vCM_4,Mast,Ligand,Receptor,LAMA2,CD44,7.56459
528,vCM_4,vCM_4,Ligand,Receptor,LAMA2,ITGA3_ITGB1,7.5633397
529,vCM_4,LYVE_PLTP_Macrophages,Ligand,Receptor,LAMA2,CD44,7.5463552
530,vCM_4,damaged_CM,Ligand,Receptor,LAMA2,DAG1,7.5444736
531,vCM_4,vCM_4,Ligand,Receptor,LAMA2,DAG1,7.5400066
532,vCM_4,CCL18_Macrophages,Ligand,Receptor,LAMA2,CD44,7.5378857
533,vCM_4,damaged_CM,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.536377
534,vCM_4,healthy_CM,Ligand,Receptor,LAMA2,DAG1,7.529273
535,vCM_4,perivascular_fibroblasts,Ligand,Receptor,LAMA2,CD44,7.5166736
536,vCM_4,CD4,Ligand,Receptor,LAMA2,CD44,7.5109043
537,vCM_4,intermediate_CM,Ligand,Receptor,LAMA2,ITGA3_ITGB1,7.5012546
538,vCM_4,LYVE_FOLR_Macrophages,Ligand,Receptor,LAMA2,CD44,7.4986744
539,vCM_4,Fib_0,Ligand,Receptor,LAMA2,CD44,7.495932
540,vCM_4,vCM_3,Ligand,Receptor,LAMA2,ITGA7_ITGB1,7.4946074
541,vCM_4,vCM_3,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.4946074
542,intermediate_CM,Arterial_Endo,Ligand,Receptor,SORBS1,INSR,7.48715
543,vCM_4,Pericyte_1,Ligand,Receptor,LAMA2,ITGA7_ITGB1,7.4825377
544,vCM_4,NK,Ligand,Receptor,LAMA2,CD44,7.4782553
545,vCM_4,Lymphatic_Endo,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.478077
546,vCM_4,Pericyte_2,Ligand,Receptor,LAMA2,ITGA7_ITGB1,7.47084
547,vCM_4,Monocytes,Ligand,Receptor,LAMA2,CD44,7.468856
548,vCM_4,Venous_Endo,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.4651165
549,vCM_4,vSMCs_1,Ligand,Receptor,LAMA2,ITGA7_ITGB1,7.4646587
550,vCM_4,Adipo,Ligand,Receptor,LAMA2,ITGA7_ITGB1,7.457943
551,vCM_4,Lymphatic_Endo,Ligand,Receptor,LAMA2,ITGA1,7.4557085
552,vCM_4,perivascular_fibroblasts,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.455562
553,vCM_4,Arterial_Endo,Ligand,Receptor,LAMA2,ITGA1,7.4542103
554,vCM_4,vCM_4,Ligand,Receptor,LAMA2,ITGA1,7.45334
555,vCM_4,healthy_CM,Ligand,Receptor,LAMA2,ITGA3_ITGB1,7.4523015
556,vCM_4,prolif,Ligand,Receptor,LAMA2,CD44,7.4447193
557,vCM_4,Venous_Endo,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.4374647
558,vCM_4,Fib_SCARA5,Ligand,Receptor,LAMA2,CD44,7.434908
559,vCM_4,Myofib,Ligand,Receptor,LAMA2,CD44,7.431976
560,vCM_4,Arterial_Endo,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.427098
561,vCM_4,vSMCs_2,Ligand,Receptor,LAMA2,ITGA7_ITGB1,7.426197
562,vCM_4,Lymphatic_Endo,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.4228134
563,intermediate_CM,healthy_CM,Ligand,Receptor,SORBS1,INSR,7.4218893
564,vCM_4,Endocardial_Endo,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.4190545
565,vCM_4,Endocardial_Endo,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.4190545
566,vCM_4,vCM_4,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.416673
567,vCM_4,Fib_0,Ligand,Receptor,LAMA2,ITGA1,7.413463
568,vCM_4,CD4,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.4115453
569,vCM_4,vSMCs_1,Ligand,Receptor,LAMA2,ITGA3_ITGB1,7.4097137
570,vCM_4,Pericyte_2,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.40834
571,vCM_4,Pericyte_1,Ligand,Receptor,LAMA2,CD44,7.4063344
572,vCM_4,LYVE_PLTP_Macrophages,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.4053574
573,vCM_4,prolif,Ligand,Receptor,LAMA2,ITGA1,7.4051676
574,vCM_4,LYVE_FOLR_Macrophages,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.403242
575,vCM_4,vSMCs_2,Ligand,Receptor,LAMA2,CD44,7.4023876
576,vCM_4,Venous_Endo,Ligand,Receptor,LAMA2,ITGA1,7.398934
577,vCM_4,vCM_3,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.396016
578,vCM_4,Arterial_Endo,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.394942
579,vCM_4,Capillary_Endo,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.3944507
580,vCM_4,Fib_0,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.3944507
581,vCM_4,Capillary_Endo,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.3944507
582,vCM_4,intermediate_CM,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.3943024
583,vCM_4,healthy_CM,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.392852
584,vCM_4,vSMCs_2,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.3865147
585,vCM_4,vCM_3,Ligand,Receptor,LAMA2,DAG1,7.3854527
586,vCM_4,Lymphatic_Endo,Ligand,Receptor,LAMA2,CD44,7.38334
587,vCM_4,CD8,Ligand,Receptor,LAMA2,ITGA1,7.3819313
588,vCM_4,damaged_CM,Ligand,Receptor,LAMA2,ITGA1,7.381181
589,vCM_4,Endocardial_Endo,Ligand,Receptor,LAMA2,ITGA1,7.3804827
590,vCM_4,Monocytes,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.378578
591,vCM_4,damaged_CM,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.377132
592,vCM_4,NK_T,Ligand,Receptor,LAMA2,ITGA1,7.37709
593,vCM_4,perivascular_fibroblasts,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.3750067
594,vCM_4,vCM_3,Ligand,Receptor,LAMA2,ITGA1,7.371368
595,vCM_4,vSMCs_2,Ligand,Receptor,LAMA2,ITGA3_ITGB1,7.3706417
596,intermediate_CM,vSMCs_2,Ligand,Receptor,NCAM1,CACNA1C,7.3698215
597,vCM_4,Myofib,Ligand,Receptor,LAMA2,ITGA1,7.368652
598,vCM_4,vSMCs_1,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.368505
599,vCM_4,intermediate_CM,Ligand,Receptor,LAMA2,ITGA1,7.3648906
600,vCM_4,vSMCs_1,Ligand,Receptor,LAMA2,DAG1,7.3630104
601,vCM_4,Adipo,Ligand,Receptor,LAMA2,ITGA1,7.362705
602,vCM_4,healthy_CM,Ligand,Receptor,LAMA2,ITGA1,7.3615627
603,vCM_4,CCL18_Macrophages,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.361118
604,healthy_CM,vCM_4,Ligand,Receptor,SORBS1,INSR,7.360822
605,vCM_4,perivascular_fibroblasts,Ligand,Receptor,LAMA2,DAG1,7.35834
606,vCM_4,prolif,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.3580017
607,vCM_4,prolif,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.3575788
608,vCM_4,damaged_CM,Ligand,Receptor,LAMA2,CD44,7.3568892
609,vCM_4,Adipo,Ligand,Receptor,LAMA2,CD44,7.3547688
610,vCM_4,Venous_Endo,Ligand,Receptor,LAMA2,CD44,7.354056
611,vCM_4,vCM_3,Ligand,Receptor,LAMA2,ITGA3_ITGB1,7.3537626
612,vCM_4,Mast,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.3536525
613,vCM_4,intermediate_CM,Ligand,Receptor,LAMA2,CD44,7.348848
614,vCM_4,Fib_SCARA5,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.348671
615,vCM_4,SPP1_Macrophages,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.3478913
616,vCM_4,Fib_SCARA5,Ligand,Receptor,LAMA2,ITGA1,7.3478
617,vCM_4,Adipo,Ligand,Receptor,LAMA2,ITGA9_ITGB1,7.3468323
618,vCM_4,Fib_0,Ligand,Receptor,LAMA2,ITGA6_ITGB1,7.34655
