,source,target,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
61964,Fib_SCARA5,Purkinje_fibers,Ligand,Receptor,VEGFA,EGFR,0.918245
61967,intermediate_CM,prolif,Ligand,Receptor,EGF,AXL,0.9182112
61968,intermediate_CM,vCM_3,Ligand,Receptor,ADAM17,ITGB1,0.9182048
61969,Pericyte_2,CCL18_Macrophages,Ligand,Receptor,NGF,MAGED1,0.9181968
61970,Arterial_Endo,Fib_3,Ligand,Receptor,TGFB1,EGFR,0.91817874
61972,perivascular_fibroblasts,Myofib,Ligand,Receptor,COL6A3,ITGA1_ITGB1,0.91814655
61973,Fib_0,LYVE_PLTP_Macrophages,Ligand,Receptor,APP,CD74,0.91814077
61974,perivascular_fibroblasts,damaged_CM,Ligand,Receptor,GNAI2,ADCY9,0.9181361
61976,LYVE_FOLR_Macrophages,vSMCs_1,Ligand,Receptor,FGF13,FGFR1,0.9181239
61977,prolif,vCM_3,Ligand,Receptor,CALM1,KCNQ1,0.9181194
61978,Adipo,Myofib,Ligand,Receptor,COL5A1,ITGA1_ITGB1,0.91811365
61980,Adipo,Pericyte_1,Ligand,Receptor,COL3A1,ITGA1_ITGB1,0.9180815
61982,healthy_CM,Fib_0,Ligand,Receptor,COL21A1,ITGA1_ITGB1,0.91805893
61983,healthy_CM,intermediate_CM,Ligand,Receptor,MMP2,FGFR1,0.918047
61985,Pericyte_2,Monocytes,Ligand,Receptor,COL1A2,CD44,0.9180439
61986,perivascular_fibroblasts,Venous_Endo,Ligand,Receptor,SLIT2,ROBO1,0.91804135
61987,vCM_4,Pericyte_2,Ligand,Receptor,CALM2,KCNQ3,0.9180373
61988,Pericyte_2,Fib_3,Ligand,Receptor,NGF,MAGED1,0.91802704
61989,Adipo,CD4,Ligand,Receptor,COL6A1,CD44,0.9180255
61990,vCM_4,perivascular_fibroblasts,Ligand,Receptor,GAS6,AXL,0.91802037
61991,Pericyte_2,LYVE_FOLR_Macrophages,Ligand,Receptor,HMGB1,TLR2,0.91801775
61992,Neuronal,damaged_CM,Ligand,Receptor,LAMC1,DAG1,0.91799146
61993,vCM_3,Adipo,Ligand,Receptor,COL4A5,CD44,0.91798913
61995,CD8,Myofib,Ligand,Receptor,S100A4,EGFR,0.91798437
61996,Arterial_Endo,NK_T,Ligand,Receptor,B2M,KLRC2,0.91797507
61997,Neuronal,Myofib,Ligand,Receptor,HSPG2,LRP1,0.9179516
61999,vCM_3,Fib_3,Ligand,Receptor,GSTP1,EGFR,0.91789806
62000,Fib_0,Myofib,Ligand,Receptor,COL4A3,ITGA11_ITGB1,0.91787416
62002,intermediate_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,COL4A1,CD93,0.91783553
62004,damaged_CM,Venous_Endo,Ligand,Receptor,COL6A1,ITGA6,0.91780424
62005,Myofib,Pericyte_2,Ligand,Receptor,LGALS1,ITGB1,0.9177984
62008,CD8,vCM_4,Ligand,Receptor,GNAI2,ADCY9,0.9177777
62010,damaged_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,VEGFA,SIRPA,0.9177574
62011,Monocytes,Purkinje_fibers,Ligand,Receptor,GNAI2,EGFR,0.91775346
62012,damaged_CM,vCM_4,Ligand,Receptor,ADAM17,MET,0.91774404
62015,perivascular_fibroblasts,Fib_0,Ligand,Receptor,COL1A2,ITGA11_ITGB1,0.91770667
62016,vCM_4,Capillary_Endo,Ligand,Receptor,COL6A1,ITGA6,0.91770446
62017,Venous_Endo,Neuronal,Ligand,Receptor,AFDN,EPHA7,0.9176868
62018,Mast,Pericyte_2,Ligand,Receptor,ADAM17,ITGB1,0.9176475
62019,Arterial_Endo,Fib_3,Ligand,Receptor,APP,LRP1,0.9176204
62020,Pericyte_1,LYVE_FOLR_Macrophages,Ligand,Receptor,CD59,STAB1,0.9175955
62021,intermediate_CM,damaged_CM,Ligand,Receptor,VEGFA,CD44,0.9175817
62022,Capillary_Endo,vCM_4,Ligand,Receptor,TGFB1,SMAD3,0.9175578
62024,Pericyte_2,LYVE_PLTP_Macrophages,Ligand,Receptor,LGALS1,ITGB1,0.9175553
62025,LYVE_PLTP_Macrophages,vCM_4,Ligand,Receptor,MTMR4,SMAD3,0.91754335
62026,Endocardial_Endo,Purkinje_fibers,Ligand,Receptor,CALM2,EGFR,0.9175347
62027,vCM_3,prolif,Ligand,Receptor,PSEN1,CD44,0.9175232
62028,Fib_SCARA5,Venous_Endo,Ligand,Receptor,COL15A1,ITGA1_ITGB1,0.9175159
62030,healthy_CM,CD4,Ligand,Receptor,PSEN1,CD44,0.9174782
62031,Endocardial_Endo,healthy_CM,Ligand,Receptor,EFNB2,EPHA4,0.91747314
62032,vCM_3,Lymphatic_Endo,Ligand,Receptor,ADAM9,ITGA6,0.9174596
62033,healthy_CM,Myofib,Ligand,Receptor,EGF,LDLR,0.91742235
62036,vCM_4,vSMCs_1,Ligand,Receptor,ANGPTL4,CDH11,0.91739726
62037,Fib_SCARA5,vCM_4,Ligand,Receptor,APP,TSPAN12,0.9173967
62038,Adipo,Adipo,Ligand,Receptor,VIM,CD44,0.91737354
62039,Adipo,Adipo,Ligand,Receptor,VCAN,EGFR,0.9173735
62040,Fib_3,vCM_4,Ligand,Receptor,HSPG2,DAG1,0.91736984
62041,Fib_0,Adipo,Ligand,Receptor,COL1A2,CD44,0.9173635
62042,intermediate_CM,Endocardial_Endo,Ligand,Receptor,SEMA4B,DCBLD2,0.91736203
62043,Venous_Endo,Pericyte_1,Ligand,Receptor,APP,LRP1,0.9173603
62045,Monocytes,SPP1_Macrophages,Ligand,Receptor,HMGB1,CD163,0.91732997
62046,healthy_CM,vSMCs_2,Ligand,Receptor,VEGFA,EGFR,0.9173293
62047,perivascular_fibroblasts,NK,Ligand,Receptor,B2M,KLRD1,0.9173255
62048,Capillary_Endo,Mast,Ligand,Receptor,LGALS1,PTPRC,0.9173201
62049,Myofib,vSMCs_2,Ligand,Receptor,COL5A1,ITGA1_ITGB1,0.9172883
62050,Monocytes,NK_T,Ligand,Receptor,ADAM10,CD44,0.917279
62051,Capillary_Endo,Fib_3,Ligand,Receptor,TGFB1,EGFR,0.9172754
62052,healthy_CM,CCL18_Macrophages,Ligand,Receptor,SDC2,PTPRJ,0.91727424
62053,Neuronal,vCM_4,Ligand,Receptor,GNAI2,ADCY9,0.91727144
62054,intermediate_CM,CCL18_Macrophages,Ligand,Receptor,SEMA4B,DCBLD2,0.91725403
62055,Arterial_Endo,CD8,Ligand,Receptor,TGM2,ITGA4,0.9172091
62058,damaged_CM,Monocytes,Ligand,Receptor,PKM,CD44,0.91720676
62059,intermediate_CM,Monocytes,Ligand,Receptor,PKM,CD44,0.91717386
62060,vSMCs_2,SPP1_Macrophages,Ligand,Receptor,COL6A2,CD44,0.9171634
62062,Endocardial_Endo,NK_T,Ligand,Receptor,LAMC1,CD44,0.91715205
62063,Fib_0,Fib_SCARA5,Ligand,Receptor,APP,NOTCH2,0.9171488
62064,intermediate_CM,vCM_4,Ligand,Receptor,HSPG2,ITGA2,0.91712934
62068,Venous_Endo,SPP1_Macrophages,Ligand,Receptor,ADAM10,CD44,0.91702986
62070,Endocardial_Endo,Capillary_Endo,Ligand,Receptor,EFNB2,PECAM1,0.9170158
62071,Myofib,prolif,Ligand,Receptor,APP,APLP2,0.9170132
62073,Myofib,Pericyte_2,Ligand,Receptor,THBS2,NOTCH3,0.9169729
62078,Fib_0,Myofib,Ligand,Receptor,COL4A3,CD44,0.9169138
62080,intermediate_CM,LYVE_PLTP_Macrophages,Ligand,Receptor,PSAP,LRP1,0.91689426
62081,Pericyte_1,Monocytes,Ligand,Receptor,COL4A1,CD44,0.916884
62082,NK_T,LYVE_PLTP_Macrophages,Ligand,Receptor,THBS1,PTPRJ,0.9168708
62084,damaged_CM,vSMCs_2,Ligand,Receptor,SEMA3C,NRP1_PLXNA2,0.91686475
62087,perivascular_fibroblasts,healthy_CM,Ligand,Receptor,COL6A3,ITGA2_ITGB1,0.9168427
62088,Venous_Endo,Myofib,Ligand,Receptor,ANXA1,EGFR,0.91684
62089,Adipo,healthy_CM,Ligand,Receptor,COL5A1,ITGA2_ITGB1,0.9168098
62090,prolif,Myofib,Ligand,Receptor,FGF13,FGFR1,0.91678965
62092,LYVE_FOLR_Macrophages,Fib_3,Ligand,Receptor,VEGFA,EGFR,0.916776
62093,Fib_SCARA5,Fib_0,Ligand,Receptor,COL3A1,DDR2,0.91677356
62095,Fib_0,Pericyte_2,Ligand,Receptor,VEGFA,ITGB1,0.9167687
62099,healthy_CM,NK_T,Ligand,Receptor,CD99,CD81,0.9167349
62100,Pericyte_1,healthy_CM,Ligand,Receptor,CALM1,PTPRA,0.9167328
62103,LYVE_FOLR_Macrophages,LYVE_FOLR_Macrophages,Ligand,Receptor,APP,LRP1,0.9166955
62104,damaged_CM,vCM_3,Ligand,Receptor,GNAS,TSHR,0.91669065
62105,Pericyte_2,vCM_3,Ligand,Receptor,THBS4,CD47,0.9166868
62106,Fib_SCARA5,Adipo,Ligand,Receptor,APP,TSPAN15,0.9166649
62107,damaged_CM,Neuronal,Ligand,Receptor,LAMC1,ITGA1,0.916657
62108,healthy_CM,Endocardial_Endo,Ligand,Receptor,CALM2,EGFR,0.916645
62110,LYVE_FOLR_Macrophages,Fib_3,Ligand,Receptor,GRN,EGFR,0.916605
62111,perivascular_fibroblasts,prolif,Ligand,Receptor,COL1A1,CD44,0.91660434
62112,intermediate_CM,intermediate_CM,Ligand,Receptor,LAMC1,DAG1,0.916594
62113,Purkinje_fibers,Neuronal,Ligand,Receptor,COL3A1,DDR2,0.91659045
62114,vSMCs_2,CD4,Ligand,Receptor,FGF1,CD44,0.9165883
62115,vCM_4,Purkinje_fibers,Ligand,Receptor,ANGPTL4,ITGA5_ITGB1,0.9165654
62116,Endocardial_Endo,SPP1_Macrophages,Ligand,Receptor,ADAM10,CD44,0.9165651
62117,Fib_0,healthy_CM,Ligand,Receptor,COL12A1,ITGA11_ITGB1,0.9165629
62118,healthy_CM,Myofib,Ligand,Receptor,VEGFA,ITGB1,0.9165573
62119,Purkinje_fibers,LYVE_FOLR_Macrophages,Ligand,Receptor,MRC1,PTPRC,0.91655487
62122,vSMCs_1,NK_T,Ligand,Receptor,THBS1,ITGA4,0.91651833
62124,Venous_Endo,Fib_SCARA5,Ligand,Receptor,F8,LRP1,0.9165014
62125,prolif,Fib_3,Ligand,Receptor,VEGFA,EGFR,0.9164929
62126,Endocardial_Endo,SPP1_Macrophages,Ligand,Receptor,NRG1,MS4A4A,0.9164743
62127,prolif,healthy_CM,Ligand,Receptor,APP,VLDLR,0.9164705
62128,Endocardial_Endo,Mast,Ligand,Receptor,NECTIN2,CD226,0.9164696
62132,Fib_0,Capillary_Endo,Ligand,Receptor,COL3A1,ITGA1_ITGB1,0.91643447
62133,Capillary_Endo,Fib_3,Ligand,Receptor,VEGFA,EGFR,0.9164332
62134,Lymphatic_Endo,CD8,Ligand,Receptor,TGM2,ITGA4,0.9164309
62135,Fib_3,intermediate_CM,Ligand,Receptor,CALM1,PTPRA,0.9164109
62137,Mast,LYVE_PLTP_Macrophages,Ligand,Receptor,ADAM10,CD44,0.91638243
62138,Pericyte_2,Fib_3,Ligand,Receptor,VCAN,EGFR,0.9163724
62140,prolif,perivascular_fibroblasts,Ligand,Receptor,HSP90AA1,EGFR,0.9163643
62141,vCM_4,intermediate_CM,Ligand,Receptor,HSPG2,DAG1,0.9163634
62143,Purkinje_fibers,LYVE_FOLR_Macrophages,Ligand,Receptor,THBS1,LRP1,0.9163431
62150,Fib_3,Myofib,Ligand,Receptor,VEGFA,EGFR,0.9162725
62151,SPP1_Macrophages,Neuronal,Ligand,Receptor,VCAN,CD44,0.91626394
62152,SPP1_Macrophages,intermediate_CM,Ligand,Receptor,THBS1,LRP5,0.91624427
62153,healthy_CM,perivascular_fibroblasts,Ligand,Receptor,APP,LRP6,0.91623926
62154,Venous_Endo,Monocytes,Ligand,Receptor,B2M,TFRC,0.91622585
62155,Fib_0,vCM_4,Ligand,Receptor,COL12A1,ITGA11_ITGB1,0.91620517
62156,Fib_0,Myofib,Ligand,Receptor,LRIG2,EGFR,0.9161751
62158,Purkinje_fibers,Pericyte_1,Ligand,Receptor,COL5A3,ITGA1_ITGB1,0.91614294
62160,SPP1_Macrophages,healthy_CM,Ligand,Receptor,CALM1,PTPRA,0.91611606
62161,Myofib,Venous_Endo,Ligand,Receptor,APP,CD74,0.9161142
62163,intermediate_CM,Adipo,Ligand,Receptor,LRPAP1,SORT1,0.916072
62164,Lymphatic_Endo,Fib_3,Ligand,Receptor,LRIG1,EGFR,0.916069
62165,Fib_SCARA5,Neuronal,Ligand,Receptor,COL4A4,ITGA2_ITGB1,0.9160665
62166,Fib_SCARA5,Neuronal,Ligand,Receptor,COL4A4,ITGA1_ITGB1,0.9160665
62167,Pericyte_2,SPP1_Macrophages,Ligand,Receptor,NGF,SORT1,0.91606486
62168,Fib_0,vCM_4,Ligand,Receptor,GNAI2,ADCY9,0.916062
62169,Fib_0,Arterial_Endo,Ligand,Receptor,MMP2,PECAM1,0.91605437
62170,Purkinje_fibers,vCM_4,Ligand,Receptor,COL1A2,ITGA2_ITGB1,0.9160356
62172,Fib_0,Fib_SCARA5,Ligand,Receptor,COL3A1,ITGA11_ITGB1,0.9160192
62174,Fib_3,Fib_SCARA5,Ligand,Receptor,TNC,EGFR,0.91598696
62176,CD4,healthy_CM,Ligand,Receptor,PSAP,SORT1,0.91598076
62177,healthy_CM,NK_T,Ligand,Receptor,SEMA4B,DCBLD2,0.9159798
62179,Endocardial_Endo,Venous_Endo,Ligand,Receptor,INHBA,ACTR2,0.9159469
62180,Myofib,vCM_4,Ligand,Receptor,COL15A1,ITGA2_ITGB1,0.91594464
62183,Fib_3,Fib_3,Ligand,Receptor,ANXA1,EGFR,0.9158966
62184,intermediate_CM,Venous_Endo,Ligand,Receptor,FGF1,TGFBR3,0.9158851
62186,Fib_0,Purkinje_fibers,Ligand,Receptor,COL6A2,CD44,0.91586787
62189,intermediate_CM,LYVE_FOLR_Macrophages,Ligand,Receptor,EGF,AXL,0.915843
62192,LYVE_FOLR_Macrophages,Purkinje_fibers,Ligand,Receptor,GNAI2,EGFR,0.9158033
62195,intermediate_CM,Fib_0,Ligand,Receptor,APP,LRP6,0.91578686
62196,healthy_CM,Venous_Endo,Ligand,Receptor,FGF1,TGFBR3,0.9157817
62199,Fib_SCARA5,Capillary_Endo,Ligand,Receptor,THBS2,ITGA6,0.91574347
62201,Pericyte_2,perivascular_fibroblasts,Ligand,Receptor,THBS4,CD47,0.9157162
62203,damaged_CM,Adipo,Ligand,Receptor,NTN1,UNC5C,0.91570747
62204,intermediate_CM,LYVE_FOLR_Macrophages,Ligand,Receptor,LIN7C,ABCA1,0.9156944
62206,damaged_CM,Fib_3,Ligand,Receptor,SEMA4B,DCBLD2,0.91567177
62210,Fib_SCARA5,CD4,Ligand,Receptor,COL6A1,CD44,0.9156474
62211,damaged_CM,vCM_4,Ligand,Receptor,LAMA5,ITGA7_ITGB1,0.9156432
62214,Fib_3,LYVE_FOLR_Macrophages,Ligand,Receptor,LAMB1,ITGA9_ITGB1,0.9156125
62215,healthy_CM,Myofib,Ligand,Receptor,VEGFA,CD44,0.91559696
62216,intermediate_CM,perivascular_fibroblasts,Ligand,Receptor,COL4A1,ITGAV_ITGB8,0.91559577
62217,vCM_4,vSMCs_1,Ligand,Receptor,COL4A5,ITGA3_ITGB1,0.91559374
62222,Adipo,LYVE_FOLR_Macrophages,Ligand,Receptor,LAMB1,CD44,0.91553223
62223,damaged_CM,intermediate_CM,Ligand,Receptor,APP,LRP6,0.9155201
62224,Pericyte_2,vCM_4,Ligand,Receptor,LAMB2,ITGA7_ITGB1,0.9155146
62225,prolif,prolif,Ligand,Receptor,COL6A3,CD44,0.91550636
62226,Venous_Endo,vSMCs_2,Ligand,Receptor,VEGFC,ITGB1,0.9154968
62227,vCM_4,Neuronal,Ligand,Receptor,ANGPTL4,SDC2,0.9154882
62231,perivascular_fibroblasts,Pericyte_2,Ligand,Receptor,COL15A1,ITGA1_ITGB1,0.9154094
62232,intermediate_CM,prolif,Ligand,Receptor,FGF14,FGFR1,0.915408
62233,healthy_CM,Neuronal,Ligand,Receptor,APP,LRP1,0.9154074
62234,Adipo,CD8,Ligand,Receptor,COL6A1,CD44,0.91540027
62237,Purkinje_fibers,Fib_SCARA5,Ligand,Receptor,VCAN,CD44,0.91537434
62238,intermediate_CM,vCM_4,Ligand,Receptor,LAMA3,ITGA7_ITGB1,0.9153737
62239,CCL18_Macrophages,healthy_CM,Ligand,Receptor,GRN,SORT1,0.9153681
62240,Venous_Endo,Fib_SCARA5,Ligand,Receptor,APP,LRP6,0.9153657
62241,healthy_CM,CD4,Ligand,Receptor,SPTAN1,PTPRA,0.9153657
62243,Pericyte_2,LYVE_PLTP_Macrophages,Ligand,Receptor,HSP90B1,LRP1,0.91533405
62244,Fib_SCARA5,Mast,Ligand,Receptor,LGALS1,PTPRC,0.9153255
62245,healthy_CM,NK_T,Ligand,Receptor,VEGFD,ITGA4,0.9153233
62246,perivascular_fibroblasts,perivascular_fibroblasts,Ligand,Receptor,COL6A2,CD44,0.91532207
62247,damaged_CM,Arterial_Endo,Ligand,Receptor,VEGFA,FLT1_KDR,0.9153081
62250,healthy_CM,Venous_Endo,Ligand,Receptor,NAMPT,ITGA5_ITGB1,0.9152742
62251,healthy_CM,CD8,Ligand,Receptor,SPTAN1,PTPRA,0.91527045
62252,damaged_CM,Monocytes,Ligand,Receptor,PROS1,MERTK,0.91526127
62253,intermediate_CM,intermediate_CM,Ligand,Receptor,VEGFA,GPC1,0.91525924
62254,damaged_CM,Adipo,Ligand,Receptor,SEMA3C,NRP1_NRP2_PLXND1,0.9152278
62255,Capillary_Endo,Fib_3,Ligand,Receptor,GSTP1,EGFR,0.9152022
62257,healthy_CM,Pericyte_1,Ligand,Receptor,APP,TNFRSF21,0.91518426
62261,CCL18_Macrophages,SPP1_Macrophages,Ligand,Receptor,TIMP2,CD44,0.9151528
62262,LYVE_PLTP_Macrophages,vCM_4,Ligand,Receptor,APP,VLDLR,0.9151517
62263,perivascular_fibroblasts,Purkinje_fibers,Ligand,Receptor,ANXA1,EGFR,0.91515094
62264,vCM_4,Pericyte_2,Ligand,Receptor,TIMP1,CD63,0.91511446
62269,vCM_3,healthy_CM,Ligand,Receptor,ADAM10,GPNMB,0.91506284
62270,vSMCs_2,CCL18_Macrophages,Ligand,Receptor,LAMA3,ITGA9_ITGB1,0.91506004
62271,perivascular_fibroblasts,LYVE_PLTP_Macrophages,Ligand,Receptor,THBS1,LRP1,0.91505986
62274,Pericyte_2,vCM_3,Ligand,Receptor,NGF,TRPV1,0.91504943
62277,Lymphatic_Endo,Fib_3,Ligand,Receptor,S100A4,EGFR,0.91501856
62279,vSMCs_2,healthy_CM,Ligand,Receptor,SPARC,FGFR1,0.91499805
62280,Endocardial_Endo,Myofib,Ligand,Receptor,GNAI2,EGFR,0.9149974
62284,healthy_CM,Endocardial_Endo,Ligand,Receptor,SEMA4B,DCBLD2,0.9149531
62285,intermediate_CM,intermediate_CM,Ligand,Receptor,EGF,TNFRSF11B,0.91494036
62286,intermediate_CM,Adipo,Ligand,Receptor,EGF,AXL,0.91493016
62287,LYVE_FOLR_Macrophages,NK_T,Ligand,Receptor,CD14,ITGA4,0.91492134
62288,Fib_0,LYVE_FOLR_Macrophages,Ligand,Receptor,C3,LRP1,0.9149047
62289,Fib_0,vSMCs_1,Ligand,Receptor,COL6A2,ITGA1_ITGB1,0.91490203
62290,Purkinje_fibers,Purkinje_fibers,Ligand,Receptor,LAMB1,ITGA6_ITGB4,0.91489357
62291,Purkinje_fibers,Pericyte_2,Ligand,Receptor,THBS2,NOTCH3,0.9148731
62292,healthy_CM,CD8,Ligand,Receptor,PSEN1,CD44,0.914853
62293,Myofib,LYVE_FOLR_Macrophages,Ligand,Receptor,CD59,STAB1,0.91484725
62294,healthy_CM,CCL18_Macrophages,Ligand,Receptor,SEMA4B,DCBLD2,0.9148451
62301,intermediate_CM,healthy_CM,Ligand,Receptor,SLC6A8,LIFR,0.9147996
62306,Pericyte_1,SPP1_Macrophages,Ligand,Receptor,COL6A2,CD44,0.9147614
62309,Adipo,LYVE_FOLR_Macrophages,Ligand,Receptor,CD59,STAB1,0.91471
62313,Fib_0,Lymphatic_Endo,Ligand,Receptor,TNXB,ITGA9_ITGB1,0.9146887
62314,Fib_3,intermediate_CM,Ligand,Receptor,HSPG2,DAG1,0.91468495
62315,Arterial_Endo,SPP1_Macrophages,Ligand,Receptor,HMGB1,CD163,0.9146833
62317,vCM_3,vCM_4,Ligand,Receptor,EGF,RHBDL2,0.9146604
62319,Myofib,Endocardial_Endo,Ligand,Receptor,COL4A1,ITGA2_ITGB1,0.91463983
62320,Purkinje_fibers,intermediate_CM,Ligand,Receptor,COL1A2,GP6,0.91462326
62321,Pericyte_1,Fib_SCARA5,Ligand,Receptor,BMP5,ACVR1_BMPR2,0.9146086
62322,healthy_CM,vCM_3,Ligand,Receptor,AFDN,EPHA7,0.9145911
62323,vCM_4,vCM_4,Ligand,Receptor,GAS6,MERTK,0.9145763
62324,Fib_0,Capillary_Endo,Ligand,Receptor,COL1A2,ITGA9_ITGB1,0.91454005
62325,Fib_0,Capillary_Endo,Ligand,Receptor,COL1A2,ITGA1_ITGB1,0.91454005
62326,LYVE_PLTP_Macrophages,intermediate_CM,Ligand,Receptor,CALM1,PTPRA,0.9145088
62328,Endocardial_Endo,intermediate_CM,Ligand,Receptor,NTN1,NEO1,0.9144821
62330,Venous_Endo,Lymphatic_Endo,Ligand,Receptor,APP,LRP6,0.91447866
62331,intermediate_CM,prolif,Ligand,Receptor,NAMPT,ITGA5_ITGB1,0.91447186
62334,Arterial_Endo,Pericyte_2,Ligand,Receptor,CXCL12,ITGB1,0.91441643
62335,Capillary_Endo,Neuronal,Ligand,Receptor,AFDN,EPHA7,0.9143759
62337,Capillary_Endo,Fib_3,Ligand,Receptor,LRIG1,EGFR,0.9143599
62338,Fib_3,Fib_SCARA5,Ligand,Receptor,HSP90AA1,EGFR,0.9143578
62339,Fib_0,Purkinje_fibers,Ligand,Receptor,VEGFA,EGFR,0.9143539
62341,vSMCs_2,LYVE_FOLR_Macrophages,Ligand,Receptor,LAMA3,ITGA9_ITGB1,0.9143316
62342,Purkinje_fibers,CCL18_Macrophages,Ligand,Receptor,LGALS1,PTPRC,0.91433024
62343,Pericyte_2,healthy_CM,Ligand,Receptor,SPTAN1,PTPRA,0.91429764
62346,Lymphatic_Endo,Myofib,Ligand,Receptor,CEACAM1,EGFR,0.91425884
62347,Pericyte_2,Mast,Ligand,Receptor,VIM,CD44,0.91425526
62349,healthy_CM,prolif,Ligand,Receptor,EGF,AXL,0.9142399
62350,Fib_0,Arterial_Endo,Ligand,Receptor,COL12A1,ITGA1_ITGB1,0.9142349
62351,Arterial_Endo,Pericyte_1,Ligand,Receptor,F8,LRP1,0.9141897
62353,Fib_0,Fib_SCARA5,Ligand,Receptor,COL1A2,ITGA11_ITGB1,0.9141248
62355,Adipo,LYVE_FOLR_Macrophages,Ligand,Receptor,HMGB1,TLR4,0.91410494
62356,Pericyte_2,prolif,Ligand,Receptor,NGF,SORT1,0.9141044
62357,Lymphatic_Endo,NK_T,Ligand,Receptor,LAMC1,CD44,0.9140782
62362,vCM_3,LYVE_FOLR_Macrophages,Ligand,Receptor,ADAM10,IL6R,0.9140527
62363,prolif,perivascular_fibroblasts,Ligand,Receptor,VIM,CD44,0.91404355
62365,Lymphatic_Endo,Venous_Endo,Ligand,Receptor,SEMA6A,PLXNA2,0.91399527
62367,Lymphatic_Endo,Fib_3,Ligand,Receptor,VEGFA,EGFR,0.91396815
62368,vSMCs_2,CD8,Ligand,Receptor,FGF1,CD44,0.9139631
62369,vCM_4,prolif,Ligand,Receptor,HSPG2,LRP1,0.9139565
62370,vCM_3,vCM_4,Ligand,Receptor,TGFB1,SMAD3,0.9139521
62372,Monocytes,Pericyte_2,Ligand,Receptor,CD14,ITGB1,0.91388106
62376,Pericyte_2,healthy_CM,Ligand,Receptor,LRPAP1,SORT1,0.91381264
62378,Fib_3,Neuronal,Ligand,Receptor,SDC2,PTPRJ,0.9137894
62381,Fib_0,Purkinje_fibers,Ligand,Receptor,COL4A3,ITGA11_ITGB1,0.9137411
62382,intermediate_CM,CD8,Ligand,Receptor,GNAS,PTGDR,0.9137378
62383,Arterial_Endo,Mast,Ligand,Receptor,F8,LRP1,0.91373765
62385,Fib_0,intermediate_CM,Ligand,Receptor,COL12A1,ITGA11_ITGB1,0.91373307
62386,Fib_0,healthy_CM,Ligand,Receptor,PLTP,ABCA1,0.9137324
62388,Purkinje_fibers,Fib_3,Ligand,Receptor,FGF1,EGFR,0.9137223
62389,Purkinje_fibers,Fib_3,Ligand,Receptor,GNAI2,EGFR,0.9137223
62392,Myofib,Adipo,Ligand,Receptor,COL6A2,CD44,0.91369796
62394,prolif,Fib_SCARA5,Ligand,Receptor,PDGFC,PDGFRB,0.91369045
62395,vCM_3,Fib_3,Ligand,Receptor,TGFB1,EGFR,0.91366976
62396,Endocardial_Endo,CD4,Ligand,Receptor,VCAN,ITGA4,0.91365534
62397,Fib_0,LYVE_FOLR_Macrophages,Ligand,Receptor,THBS1,LRP1,0.91365516
62398,Endocardial_Endo,damaged_CM,Ligand,Receptor,DCN,MET,0.9136544
62402,prolif,intermediate_CM,Ligand,Receptor,PLTP,ABCA1,0.913569
62403,intermediate_CM,Adipo,Ligand,Receptor,VEGFA,NRP2,0.9135563
62404,vCM_3,LYVE_PLTP_Macrophages,Ligand,Receptor,ADAM10,NOTCH2,0.9135398
62406,SPP1_Macrophages,CD4,Ligand,Receptor,VIM,CD44,0.9135233
62407,Pericyte_1,vCM_4,Ligand,Receptor,CALM1,PTPRA,0.91349745
62408,Purkinje_fibers,NK_T,Ligand,Receptor,COL1A1,CD44,0.91349673
62411,vCM_3,vCM_4,Ligand,Receptor,ADAM9,ITGB5,0.9134566
62412,vCM_4,CCL18_Macrophages,Ligand,Receptor,COL4A5,CD47,0.91343427
62413,LYVE_PLTP_Macrophages,Myofib,Ligand,Receptor,VEGFA,EGFR,0.91342306
62414,Purkinje_fibers,damaged_CM,Ligand,Receptor,GNAI2,ADCY9,0.9134175
62416,vSMCs_1,prolif,Ligand,Receptor,COL4A5,CD44,0.9134056
62417,vCM_4,vCM_3,Ligand,Receptor,APP,LRP6,0.91339767
62419,Adipo,Fib_SCARA5,Ligand,Receptor,LRIG2,EGFR,0.9133791
62420,damaged_CM,vCM_4,Ligand,Receptor,TNC,ITGA7,0.91336703
62421,perivascular_fibroblasts,Fib_3,Ligand,Receptor,COL6A3,ITGAV_ITGB8,0.91333246
62422,perivascular_fibroblasts,prolif,Ligand,Receptor,NGF,KIDINS220,0.91332614
62424,damaged_CM,Pericyte_1,Ligand,Receptor,ADAM9,ITGB5,0.9133036
62425,LYVE_FOLR_Macrophages,vCM_4,Ligand,Receptor,MTMR4,SMAD3,0.9132951
62427,vCM_4,LYVE_PLTP_Macrophages,Ligand,Receptor,APP,NOTCH2,0.9132621
62428,Capillary_Endo,Lymphatic_Endo,Ligand,Receptor,VEGFC,NRP2,0.91326153
62430,vSMCs_2,Venous_Endo,Ligand,Receptor,SPARC,ENG,0.9132187
62431,Fib_3,LYVE_PLTP_Macrophages,Ligand,Receptor,LAMB1,ITGA9_ITGB1,0.9132096
62432,perivascular_fibroblasts,LYVE_PLTP_Macrophages,Ligand,Receptor,APOE,ABCA1,0.91320246
62435,LYVE_FOLR_Macrophages,Lymphatic_Endo,Ligand,Receptor,FGF13,FGFR1,0.9131888
